start_ms,end_ms,dur_ms,stream,kind
0.0000,0.2593,0.2593,13,H2D
0.2701,5.3421,5.0720,13,kernel
0.3946,0.6568,0.2622,14,H2D
1.5660,1.8374,0.2714,15,H2D
5.1400,10.3147,5.1747,14,kernel
6.2865,6.5578,0.2712,16,H2D
10.1054,15.2974,5.1919,15,kernel
15.0679,15.5250,0.4570,13,kernel
15.5108,20.6026,5.0918,16,kernel
15.5269,15.7679,0.2410,13,D2H
20.3851,20.8424,0.4573,14,kernel
20.8275,21.1912,0.3637,15,kernel
20.8459,21.0869,0.2409,14,D2H
21.1767,21.5380,0.3613,16,kernel
21.1997,21.4407,0.2410,15,D2H
21.5468,21.7878,0.2410,16,D2H
32.0660,32.3311,0.2651,13,H2D
32.3343,32.6131,0.2788,14,H2D
32.3438,37.4237,5.0799,13,kernel
32.6167,32.8908,0.2741,15,H2D
32.8947,33.1801,0.2854,16,H2D
37.2126,42.3801,5.1675,14,kernel
42.1723,47.3410,5.1687,15,kernel
47.1385,52.3216,5.1831,16,kernel
52.1047,52.5610,0.4563,13,kernel
52.5463,52.9104,0.3641,14,kernel
52.5685,52.8096,0.2411,13,D2H
52.8963,53.2594,0.3631,15,kernel
52.9138,53.1547,0.2409,14,D2H
53.2451,53.6074,0.3623,16,kernel
53.2613,53.5024,0.2411,15,D2H
53.6086,53.8496,0.2410,16,D2H
61.1128,61.3766,0.2637,13,H2D
61.3790,61.6543,0.2753,14,H2D
61.3829,66.4657,5.0827,13,kernel
61.6579,61.9312,0.2732,15,H2D
61.9356,62.2097,0.2741,16,H2D
66.2535,71.4271,5.1735,14,kernel
71.2162,76.3909,5.1747,15,kernel
76.1759,81.3565,5.1806,16,kernel
81.1395,81.6000,0.4606,13,kernel
81.5855,81.9484,0.3629,14,kernel
81.6015,81.8425,0.2410,13,D2H
81.9343,82.2985,0.3642,15,kernel
81.9554,82.1963,0.2410,14,D2H
82.2834,82.6448,0.3614,16,kernel
82.3003,82.5413,0.2411,15,D2H
82.6476,82.8885,0.2409,16,D2H
88.7660,89.0292,0.2632,13,H2D
89.0325,89.3083,0.2758,14,H2D
89.0405,94.1129,5.0724,13,kernel
89.3119,89.5870,0.2751,15,H2D
89.5905,89.8643,0.2738,16,H2D
93.9113,99.0856,5.1743,14,kernel
98.8746,104.0394,5.1648,15,kernel
103.8345,109.0237,5.1893,16,kernel
108.7984,109.2582,0.4598,13,kernel
109.2435,109.6065,0.3630,14,kernel
109.2628,109.5039,0.2411,13,D2H
109.5923,109.9571,0.3648,15,kernel
109.6107,109.8518,0.2411,14,D2H
109.9420,110.3032,0.3612,16,kernel
109.9642,110.2050,0.2408,15,D2H
110.3090,110.5499,0.2410,16,D2H
115.2870,115.5469,0.2599,13,H2D
115.5523,120.6222,5.0699,13,kernel
116.0509,116.3206,0.2698,14,H2D
116.3239,116.5977,0.2738,15,H2D
116.6013,116.8728,0.2715,16,H2D
120.4229,125.5834,5.1605,14,kernel
125.3842,130.5589,5.1746,15,kernel
130.3510,135.5369,5.1859,16,kernel
135.3138,135.7704,0.4566,13,kernel
135.7555,136.1194,0.3639,14,kernel
135.7756,136.0168,0.2412,13,D2H
136.1053,136.4689,0.3636,15,kernel
136.1224,136.3634,0.2410,14,D2H
136.4542,136.8165,0.3623,16,kernel
136.4770,136.7180,0.2410,15,D2H
136.8231,137.0641,0.2410,16,D2H
139.3236,139.5828,0.2592,13,H2D
139.5922,144.6717,5.0795,13,kernel
140.1832,140.4513,0.2681,14,H2D
140.4550,140.7285,0.2735,15,H2D
140.7323,141.0050,0.2728,16,H2D
144.4577,149.6373,5.1795,14,kernel
149.4254,154.5938,5.1684,15,kernel
154.3865,159.5656,5.1791,16,kernel
159.3481,159.8085,0.4605,13,kernel
159.7941,160.1580,0.3639,14,kernel
159.8158,160.0569,0.2411,13,D2H
160.1435,160.5076,0.3641,15,kernel
160.1613,160.4023,0.2410,14,D2H
160.4926,160.8545,0.3619,16,kernel
160.5149,160.7558,0.2410,15,D2H
160.8599,161.1009,0.2409,16,D2H
163.2075,163.4673,0.2598,13,H2D
163.4754,168.5457,5.0703,13,kernel
164.1114,164.3761,0.2647,14,H2D
164.3798,164.6530,0.2733,15,H2D
164.6566,164.9268,0.2702,16,H2D
168.3449,173.5152,5.1703,14,kernel
173.3085,178.4835,5.1750,15,kernel
178.2686,183.4488,5.1802,16,kernel
183.2335,183.6914,0.4579,13,kernel
183.6774,184.0410,0.3636,14,kernel
183.7001,183.9411,0.2410,13,D2H
184.0268,184.3902,0.3634,15,kernel
184.0446,184.2856,0.2410,14,D2H
184.3762,184.7381,0.3619,16,kernel
184.3991,184.6403,0.2412,15,D2H
184.7463,184.9872,0.2410,16,D2H
187.0286,187.2885,0.2599,13,H2D
187.2952,192.3677,5.0726,13,kernel
188.8299,189.0953,0.2653,14,H2D
189.0985,189.3738,0.2752,15,H2D
189.3775,189.6514,0.2738,16,H2D
192.1655,197.3401,5.1746,14,kernel
197.1270,202.3040,5.1770,15,kernel
202.0919,207.2680,5.1761,16,kernel
207.0567,207.5116,0.4549,13,kernel
207.4973,207.8607,0.3634,14,kernel
207.5169,207.7579,0.2410,13,D2H
207.8465,208.2104,0.3639,15,kernel
207.8643,208.1052,0.2409,14,D2H
208.1957,208.5569,0.3612,16,kernel
208.2179,208.4589,0.2410,15,D2H
208.5629,208.8038,0.2409,16,D2H
210.5353,210.7988,0.2635,13,H2D
210.8020,211.0816,0.2795,14,H2D
210.8096,215.8882,5.0786,13,kernel
211.0852,211.3611,0.2759,15,H2D
211.3652,211.6382,0.2730,16,H2D
215.6786,220.8439,5.1652,14,kernel
220.6449,225.8240,5.1791,15,kernel
225.6080,230.8020,5.1940,16,kernel
230.5672,231.0270,0.4598,13,kernel
231.0124,231.3757,0.3633,14,kernel
231.0307,231.2717,0.2410,13,D2H
231.3614,231.7248,0.3634,15,kernel
231.3786,231.6195,0.2409,14,D2H
231.7109,232.0718,0.3610,16,kernel
231.7335,231.9744,0.2409,15,D2H
232.0786,232.3195,0.2410,16,D2H
234.3293,234.5899,0.2606,13,H2D
234.5930,234.8655,0.2725,14,H2D
234.6017,239.6728,5.0711,13,kernel
234.8696,235.1667,0.2971,15,H2D
235.1709,235.4439,0.2730,16,H2D
239.4672,244.6396,5.1725,14,kernel
244.4400,249.6015,5.1615,15,kernel
249.3954,254.5851,5.1897,16,kernel
254.3593,254.8187,0.4594,13,kernel
254.8045,255.1677,0.3633,14,kernel
254.8284,255.0693,0.2410,13,D2H
255.1539,255.5173,0.3634,15,kernel
255.1720,255.4130,0.2410,14,D2H
255.5031,255.8643,0.3611,16,kernel
255.5256,255.7665,0.2409,15,D2H
255.8707,256.1116,0.2409,16,D2H
257.9087,258.1739,0.2652,13,H2D
258.1774,258.4533,0.2759,14,H2D
258.1793,260.7451,2.5658,13,kernel
258.4574,258.7320,0.2746,15,H2D
258.7349,259.0088,0.2738,16,H2D
260.6412,263.2477,2.6064,14,kernel
263.1452,265.7484,2.6032,15,kernel
265.6469,268.1942,2.5473,16,kernel
268.0874,268.3141,0.2267,13,kernel
268.3067,268.4894,0.1827,14,kernel
268.3165,268.5569,0.2403,13,D2H
268.4824,268.6653,0.1829,15,kernel
268.5612,268.8018,0.2406,14,D2H
268.6582,268.8398,0.1816,16,kernel
268.8060,269.0462,0.2402,15,D2H
269.0508,269.2911,0.2403,16,D2H
271.6730,271.9390,0.2661,13,H2D
271.9410,272.2174,0.2765,14,H2D
271.9416,274.4112,2.4696,13,kernel
272.2211,272.4951,0.2739,15,H2D
272.4980,272.7719,0.2739,16,H2D
274.3105,276.8221,2.5117,14,kernel
276.7191,279.1679,2.4487,15,kernel
279.0752,281.5314,2.4562,16,kernel
281.4263,281.6480,0.2217,13,kernel
281.6412,281.8203,0.1791,14,kernel
281.6519,281.8923,0.2404,13,D2H
281.8130,281.9912,0.1782,15,kernel
281.8965,282.1372,0.2407,14,D2H
281.9845,282.1615,0.1771,16,kernel
282.1425,282.3828,0.2403,15,D2H
282.3872,282.6275,0.2402,16,D2H
284.7304,284.9941,0.2637,13,H2D
284.9967,285.2717,0.2750,14,H2D
285.0026,287.4068,2.4042,13,kernel
285.2746,285.5483,0.2737,15,H2D
285.5513,285.8241,0.2728,16,H2D
287.3120,289.7596,2.4476,14,kernel
289.6603,292.1074,2.4471,15,kernel
292.0070,294.4610,2.4540,16,kernel
294.3583,294.5792,0.2208,13,kernel
294.5724,294.7509,0.1786,14,kernel
294.5871,294.8274,0.2403,13,D2H
294.7440,294.9222,0.1782,15,kernel
294.8317,295.0720,0.2403,14,D2H
294.9154,295.0926,0.1772,16,kernel
295.0763,295.3168,0.2404,15,D2H
295.3211,295.5632,0.2421,16,D2H
297.9336,298.1971,0.2635,13,H2D
298.2009,298.4752,0.2743,14,H2D
298.2018,300.6051,2.4033,13,kernel
298.4785,298.7512,0.2728,15,H2D
298.7545,299.0271,0.2727,16,H2D
300.5094,302.9533,2.4439,14,kernel
302.8588,305.3040,2.4452,15,kernel
305.2084,307.6610,2.4527,16,kernel
307.5552,307.7778,0.2226,13,kernel
307.7707,307.9493,0.1787,14,kernel
307.7798,308.0201,0.2403,13,D2H
307.9423,308.1204,0.1781,15,kernel
308.0245,308.2647,0.2403,14,D2H
308.1135,308.2910,0.1775,16,kernel
308.2690,308.5093,0.2403,15,D2H
308.5137,308.7540,0.2403,16,D2H
310.9615,311.2274,0.2659,13,H2D
311.2300,311.5052,0.2752,14,H2D
311.2399,313.6422,2.4023,13,kernel
311.5085,311.7825,0.2739,15,H2D
311.7857,312.0582,0.2725,16,H2D
313.5479,315.9936,2.4457,14,kernel
315.8968,318.3445,2.4478,15,kernel
318.2430,320.6911,2.4481,16,kernel
320.5899,320.8124,0.2225,13,kernel
320.8053,320.9835,0.1782,14,kernel
320.8190,321.0600,0.2410,13,D2H
320.9768,321.1546,0.1778,15,kernel
321.0643,321.3045,0.2402,14,D2H
321.1479,321.3248,0.1769,16,kernel
321.3088,321.5492,0.2404,15,D2H
321.5539,321.7942,0.2402,16,D2H
324.4112,324.6831,0.2719,13,H2D
324.6857,324.9626,0.2769,14,H2D
324.6967,327.1041,2.4074,13,kernel
324.9659,325.2613,0.2954,15,H2D
325.2646,325.5398,0.2753,16,H2D
327.0048,329.4494,2.4446,14,kernel
329.3514,331.7964,2.4450,15,kernel
331.6984,334.1455,2.4472,16,kernel
334.0438,334.2668,0.2230,13,kernel
334.2595,334.4377,0.1782,14,kernel
334.2710,334.5113,0.2403,13,D2H
334.4309,334.6089,0.1780,15,kernel
334.5156,334.7560,0.2404,14,D2H
334.6020,334.7792,0.1772,16,kernel
334.7611,335.0015,0.2404,15,D2H
335.0059,335.2462,0.2403,16,D2H
337.5614,337.8262,0.2648,13,H2D
337.8288,338.1050,0.2762,14,H2D
337.8313,340.2362,2.4050,13,kernel
338.1089,338.3846,0.2757,15,H2D
338.3875,338.6611,0.2736,16,H2D
340.1372,342.5837,2.4465,14,kernel
342.4889,344.9399,2.4510,15,kernel
344.8371,347.2801,2.4430,16,kernel
347.1814,347.4050,0.2235,13,kernel
347.3981,347.5763,0.1782,14,kernel
347.4115,347.6519,0.2404,13,D2H
347.5697,347.7474,0.1778,15,kernel
347.6561,347.8964,0.2403,14,D2H
347.7406,347.9178,0.1773,16,kernel
347.9007,348.1409,0.2402,15,D2H
348.1454,348.3857,0.2402,16,D2H
350.4586,350.7219,0.2634,13,H2D
350.7252,351.0027,0.2775,14,H2D
350.7263,353.1337,2.4074,13,kernel
351.0058,351.2807,0.2749,15,H2D
351.2841,351.5592,0.2750,16,H2D
353.0322,355.4809,2.4487,14,kernel
355.3847,357.8296,2.4449,15,kernel
357.7289,360.1869,2.4580,16,kernel
360.0775,360.2997,0.2222,13,kernel
360.2927,360.4717,0.1789,14,kernel
360.3034,360.5441,0.2407,13,D2H
360.4644,360.6425,0.1781,15,kernel
360.5484,360.7886,0.2403,14,D2H
360.6357,360.8126,0.1770,16,kernel
360.7935,361.0341,0.2406,15,D2H
361.0387,361.2789,0.2402,16,D2H
363.3381,363.6030,0.2650,13,H2D
363.6056,363.8807,0.2750,14,H2D
363.6169,366.0254,2.4085,13,kernel
363.8840,364.1595,0.2754,15,H2D
364.1622,364.4371,0.2749,16,H2D
365.9223,368.3653,2.4430,14,kernel
368.2723,370.7198,2.4476,15,kernel
370.6233,373.0750,2.4517,16,kernel
372.9704,373.1922,0.2218,13,kernel
373.1856,373.3640,0.1784,14,kernel
373.2006,373.4410,0.2404,13,D2H
373.3571,373.5354,0.1784,15,kernel
373.4453,373.6857,0.2404,14,D2H
373.5284,373.7056,0.1773,16,kernel
373.6911,373.9314,0.2403,15,D2H
373.9359,374.1761,0.2403,16,D2H
376.4090,376.6836,0.2746,13,H2D
376.6875,376.9687,0.2812,14,H2D
376.6883,379.0919,2.4036,13,kernel
376.9725,377.2479,0.2754,15,H2D
377.2506,377.5250,0.2743,16,H2D
378.9941,381.4077,2.4136,14,kernel
381.3090,383.6899,2.3808,15,kernel
383.5931,385.9799,2.3869,16,kernel
385.8749,386.0918,0.2169,13,kernel
386.0848,386.2582,0.1734,14,kernel
386.0968,386.3373,0.2405,13,D2H
386.2518,386.4252,0.1734,15,kernel
386.3416,386.5819,0.2402,14,D2H
386.4184,386.5909,0.1725,16,kernel
386.5862,386.8263,0.2401,15,D2H
386.8308,387.0711,0.2402,16,D2H
389.4439,389.7068,0.2630,13,H2D
389.7087,389.9828,0.2741,14,H2D
389.7102,392.0436,2.3334,13,kernel
389.9862,390.2605,0.2743,15,H2D
390.2634,390.5359,0.2725,16,H2D
391.9506,394.3301,2.3795,14,kernel
394.2344,396.6114,2.3771,15,kernel
396.5141,398.8989,2.3847,16,kernel
398.7968,399.0131,0.2162,13,kernel
399.0062,399.1795,0.1733,14,kernel
399.0200,399.2604,0.2403,13,D2H
399.1728,399.3459,0.1731,15,kernel
399.2646,399.5048,0.2402,14,D2H
399.3394,399.5118,0.1725,16,kernel
399.5091,399.7495,0.2403,15,D2H
399.7539,399.9941,0.2402,16,D2H
402.3959,402.6599,0.2640,13,H2D
402.6625,402.9430,0.2805,14,H2D
402.6698,405.0033,2.3335,13,kernel
402.9463,403.2213,0.2750,15,H2D
403.2241,403.4961,0.2720,16,H2D
404.9103,407.2861,2.3758,14,kernel
407.1926,409.5666,2.3740,15,kernel
409.4750,411.8574,2.3824,16,kernel
411.7568,411.9721,0.2153,13,kernel
411.9653,412.1393,0.1739,14,kernel
411.9747,412.2150,0.2403,13,D2H
412.1322,412.3054,0.1732,15,kernel
412.2193,412.4595,0.2402,14,D2H
412.2987,412.4714,0.1727,16,kernel
412.4645,412.7048,0.2402,15,D2H
412.7093,412.9495,0.2402,16,D2H
415.2147,415.4793,0.2647,13,H2D
415.4828,415.7715,0.2887,14,H2D
415.4833,417.8163,2.3329,13,kernel
415.7752,416.0570,0.2818,15,H2D
416.0598,416.3317,0.2719,16,H2D
417.7232,420.0999,2.3767,14,kernel
420.0036,422.3783,2.3747,15,kernel
422.2887,424.6731,2.3843,16,kernel
424.5692,424.7853,0.2162,13,kernel
424.7788,424.9522,0.1733,14,kernel
424.7936,425.0339,0.2403,13,D2H
424.9457,425.1189,0.1733,15,kernel
425.0381,425.2782,0.2401,14,D2H
425.1123,425.2852,0.1729,16,kernel
425.2826,425.5227,0.2401,15,D2H
425.5273,425.7675,0.2402,16,D2H
428.1391,428.4023,0.2632,13,H2D
428.4049,428.6803,0.2754,14,H2D
428.4131,430.7454,2.3323,13,kernel
428.6834,428.9590,0.2756,15,H2D
428.9623,429.2367,0.2744,16,H2D
430.6528,433.0336,2.3808,14,kernel
432.9345,435.3161,2.3816,15,kernel
435.2163,437.6018,2.3855,16,kernel
437.5008,437.7158,0.2150,13,kernel
437.7092,437.8827,0.1735,14,kernel
437.7191,437.9595,0.2404,13,D2H
437.8760,438.0490,0.1730,15,kernel
437.9636,438.2038,0.2402,14,D2H
438.0424,438.2150,0.1726,16,kernel
438.2081,438.4483,0.2402,15,D2H
438.4528,438.6931,0.2403,16,D2H
440.9251,441.1883,0.2632,13,H2D
441.1911,441.4685,0.2774,14,H2D
441.2007,443.5386,2.3379,13,kernel
441.4716,441.7477,0.2762,15,H2D
441.7506,442.0228,0.2722,16,H2D
443.4412,445.8174,2.3762,14,kernel
445.7233,448.1016,2.3783,15,kernel
448.0040,450.3907,2.3867,16,kernel
450.2888,450.5031,0.2143,13,kernel
450.4965,450.6705,0.1740,14,kernel
450.5080,450.7484,0.2404,13,D2H
450.6635,450.8367,0.1732,15,kernel
450.7527,450.9934,0.2407,14,D2H
450.8300,451.0028,0.1728,16,kernel
450.9976,451.2378,0.2402,15,D2H
451.2432,451.4834,0.2402,16,D2H
453.6271,453.8919,0.2648,13,H2D
453.8944,454.1732,0.2788,14,H2D
453.9040,456.2356,2.3316,13,kernel
454.1761,454.4514,0.2753,15,H2D
454.4543,454.7279,0.2736,16,H2D
456.1444,458.5084,2.3640,14,kernel
458.4170,460.7802,2.3632,15,kernel
460.6867,463.0764,2.3896,16,kernel
462.9812,463.1967,0.2155,13,kernel
463.1899,463.3641,0.1742,14,kernel
463.2012,463.4416,0.2404,13,D2H
463.3576,463.5319,0.1743,15,kernel
463.4458,463.6861,0.2403,14,D2H
463.5250,463.6982,0.1732,16,kernel
463.6911,463.9313,0.2402,15,D2H
463.9359,464.1760,0.2402,16,D2H
466.2608,466.5199,0.2591,13,H2D
466.5250,468.8397,2.3147,13,kernel
468.3197,468.5890,0.2693,14,H2D
468.5925,468.8670,0.2746,15,H2D
468.7421,471.1019,2.3598,14,kernel
468.8696,469.1368,0.2672,16,H2D
471.0005,471.2145,0.2141,13,kernel
471.2079,473.5212,2.3133,15,kernel
471.2177,471.4580,0.2403,13,D2H
472.0936,472.3608,0.2672,13,H2D
473.4250,475.7834,2.3583,16,kernel
475.6824,475.8975,0.2151,14,kernel
475.8907,478.2093,2.3186,13,kernel
475.8997,476.1398,0.2402,14,D2H
476.8398,477.1009,0.2610,14,H2D
478.1074,478.3218,0.2144,15,kernel
478.3151,478.4872,0.1721,16,kernel
478.3244,478.5646,0.2402,15,D2H
478.4803,480.8173,2.3370,14,kernel
478.5689,478.8091,0.2402,16,D2H
480.0806,480.3448,0.2642,15,H2D
480.3476,480.6162,0.2686,16,H2D
480.7143,480.9300,0.2157,13,kernel
480.9235,483.2671,2.3437,15,kernel
480.9342,481.1745,0.2403,13,D2H
481.8771,482.1432,0.2661,13,H2D
483.1752,485.5680,2.3928,16,kernel
485.4674,485.6853,0.2179,14,kernel
485.6785,488.0327,2.3543,13,kernel
485.6884,485.9286,0.2402,14,D2H
486.4532,486.7140,0.2608,14,H2D
487.9296,488.1460,0.2164,15,kernel
488.1392,488.3134,0.1742,16,kernel
488.1500,488.3903,0.2403,15,D2H
488.3067,490.6559,2.3492,14,kernel
488.3948,488.6350,0.2402,16,D2H
490.5525,490.7705,0.2179,13,kernel
490.7638,490.9372,0.1734,14,kernel
490.7790,491.0259,0.2470,13,D2H
490.9954,491.3095,0.3141,15,H2D
491.0367,491.3545,0.3178,14,D2H
491.3130,491.5781,0.2651,16,H2D
491.3196,493.6657,2.3462,15,kernel
493.4536,493.7231,0.2695,13,H2D
493.5693,495.9598,2.3905,16,kernel
493.7260,493.9938,0.2678,14,H2D
495.8622,496.0775,0.2153,15,kernel
496.0710,498.4122,2.3412,13,kernel
496.0820,496.3222,0.2402,15,D2H
497.1254,497.3914,0.2659,15,H2D
498.3206,500.8302,2.5095,14,kernel
500.7193,500.9537,0.2344,16,kernel
500.9466,503.5004,2.5537,15,kernel
500.9632,501.2036,0.2404,16,D2H
501.9347,502.1955,0.2608,16,H2D
503.3908,503.6280,0.2372,13,kernel
503.6206,503.8091,0.1885,14,kernel
503.6310,503.8714,0.2404,13,D2H
503.8020,506.3591,2.5571,16,kernel
503.8755,504.1162,0.2407,14,D2H
505.1640,505.4300,0.2659,13,H2D
505.4327,505.6970,0.2643,14,H2D
506.2488,506.4831,0.2343,15,kernel
506.4759,509.0320,2.5562,13,kernel
506.4864,506.7268,0.2403,15,D2H
507.8023,508.0691,0.2668,15,H2D
508.9199,511.5186,2.5987,14,kernel
511.4105,511.6458,0.2354,16,kernel
511.6386,514.1923,2.5536,15,kernel
511.6525,511.8929,0.2403,16,D2H
512.7281,512.9887,0.2606,16,H2D
514.0833,514.3181,0.2348,13,kernel
514.3107,514.4992,0.1885,14,kernel
514.3210,514.5617,0.2407,13,D2H
514.4919,517.0510,2.5591,16,kernel
514.5658,514.8063,0.2404,14,D2H
515.8684,516.1336,0.2651,13,H2D
516.1367,516.4044,0.2677,14,H2D
516.9355,517.1710,0.2355,15,kernel
517.1640,519.7085,2.5445,13,kernel
517.1748,517.4152,0.2404,15,D2H
518.4555,518.7232,0.2677,15,H2D
519.6068,522.2080,2.6012,14,kernel
522.0982,522.3331,0.2349,16,kernel
522.3257,524.9341,2.6084,15,kernel
522.3424,522.5828,0.2404,16,D2H
523.1495,523.4103,0.2608,16,H2D
524.8248,525.0661,0.2413,13,kernel
525.0585,525.2516,0.1931,14,kernel
525.0692,525.3100,0.2409,13,D2H
525.2445,527.8659,2.6214,16,kernel
525.3143,525.5549,0.2406,14,D2H
526.5036,526.7686,0.2650,13,H2D
526.7721,527.0407,0.2686,14,H2D
527.7518,527.9922,0.2405,15,kernel
527.9845,530.5989,2.6143,13,kernel
527.9959,528.2363,0.2404,15,D2H
529.1617,529.4303,0.2686,15,H2D
530.4903,533.1551,2.6649,14,kernel
533.0391,533.2813,0.2422,16,kernel
533.2741,535.8935,2.6194,15,kernel
533.2881,533.5285,0.2404,16,D2H
534.3396,534.5995,0.2599,16,H2D
535.7789,536.0208,0.2419,13,kernel
536.0135,536.2074,0.1939,14,kernel
536.0234,536.2641,0.2406,13,D2H
536.1994,538.8146,2.6152,16,kernel
536.2682,536.5089,0.2407,14,D2H
538.0181,538.2807,0.2626,13,H2D
538.7055,538.9454,0.2399,15,kernel
538.9382,541.5589,2.6206,13,kernel
538.9496,539.1901,0.2404,15,D2H
540.2760,540.5365,0.2605,14,H2D
541.0619,541.3296,0.2676,15,H2D
541.4439,541.6845,0.2406,16,kernel
541.6772,544.2896,2.6124,14,kernel
541.6954,541.9364,0.2410,16,D2H
543.0007,543.2685,0.2678,16,H2D
544.1842,546.8508,2.6666,15,kernel
546.7351,546.9748,0.2397,13,kernel
546.9672,549.5788,2.6117,16,kernel
546.9782,547.2186,0.2404,13,D2H
547.8731,548.1339,0.2608,13,H2D
549.4718,549.7135,0.2416,14,kernel
549.7057,549.8984,0.1927,15,kernel
549.7202,549.9607,0.2405,14,D2H
549.8912,552.5055,2.6143,13,kernel
549.9651,550.2055,0.2404,15,D2H
551.1597,551.4201,0.2604,14,H2D
552.3971,552.6387,0.2416,16,kernel
552.6313,555.2490,2.6178,14,kernel
552.6420,552.8824,0.2404,16,D2H
553.1061,553.3667,0.2606,15,H2D
553.9905,554.2578,0.2673,16,H2D
555.1367,555.3773,0.2405,13,kernel
555.3701,557.9865,2.6164,15,kernel
555.3856,555.6261,0.2405,13,D2H
556.2051,556.4731,0.2680,13,H2D
557.8766,560.5435,2.6669,16,kernel
560.4304,560.6702,0.2398,14,kernel
560.6630,563.2798,2.6168,13,kernel
560.6754,560.9158,0.2404,14,D2H
561.4341,561.6950,0.2609,14,H2D
563.1704,563.4114,0.2410,15,kernel
563.4041,563.5969,0.1929,16,kernel
563.4128,563.6533,0.2405,15,D2H
563.5896,566.2015,2.6118,14,kernel
563.6578,563.8983,0.2405,16,D2H
565.0160,565.2817,0.2657,15,H2D
565.2844,565.5524,0.2679,16,H2D
566.0969,566.3371,0.2402,13,kernel
566.3299,568.9440,2.6141,15,kernel
566.3462,566.5868,0.2406,13,D2H
567.8480,568.1147,0.2666,13,H2D
568.8363,571.5005,2.6642,16,kernel
571.3908,571.6303,0.2396,14,kernel
571.6228,574.2421,2.6193,13,kernel
571.6382,571.8786,0.2404,14,D2H
572.4821,572.7433,0.2613,14,H2D
574.1296,574.3691,0.2395,15,kernel
574.3612,574.5542,0.1931,16,kernel
574.3724,574.6129,0.2405,15,D2H
574.5469,577.1659,2.6190,14,kernel
574.6174,574.8577,0.2403,16,D2H
575.9676,576.2309,0.2633,15,H2D
576.2338,576.5005,0.2668,16,H2D
577.0516,577.2918,0.2402,13,kernel
577.2843,579.8935,2.6092,15,kernel
577.2943,577.5348,0.2404,13,D2H
578.6194,578.8869,0.2675,13,H2D
579.7896,582.4555,2.6660,16,kernel
582.3384,582.5792,0.2408,14,kernel
582.5714,585.1843,2.6130,13,kernel
582.5895,582.8299,0.2404,14,D2H
583.3792,583.6396,0.2604,14,H2D
585.0768,585.3178,0.2410,15,kernel
585.3101,585.5031,0.1930,16,kernel
585.3223,585.5628,0.2405,15,D2H
585.4957,588.1187,2.6230,14,kernel
585.5673,585.8079,0.2405,16,D2H
586.8583,587.1231,0.2649,15,H2D
587.1263,587.3932,0.2670,16,H2D
588.0011,588.2434,0.2423,13,kernel
588.2358,590.8507,2.6150,15,kernel
588.2459,588.4863,0.2404,13,D2H
589.9789,590.2444,0.2656,13,H2D
590.7447,593.4040,2.6592,16,kernel
593.2945,593.5338,0.2394,14,kernel
593.5264,596.1385,2.6121,13,kernel
593.5420,593.7825,0.2404,14,D2H
594.5730,594.8337,0.2607,14,H2D
596.0322,596.2718,0.2396,15,kernel
596.2644,596.4573,0.1929,16,kernel
596.2732,596.5138,0.2405,15,D2H
596.4501,599.0628,2.6126,14,kernel
596.5184,596.7587,0.2404,16,D2H
597.8698,598.1349,0.2651,15,H2D
598.1380,598.4051,0.2671,16,H2D
598.9562,599.1945,0.2383,13,kernel
599.1871,601.7966,2.6095,15,kernel
599.1971,599.4376,0.2405,13,D2H
600.4343,600.7026,0.2683,13,H2D
601.6915,604.3525,2.6611,16,kernel
604.2436,604.4828,0.2392,14,kernel
604.4756,607.0878,2.6122,13,kernel
604.4934,604.7338,0.2404,14,D2H
605.4867,605.7484,0.2617,14,H2D
606.9770,607.2201,0.2431,15,kernel
607.2125,607.4056,0.1931,16,kernel
607.2241,607.4645,0.2404,15,D2H
607.3980,610.0106,2.6126,14,kernel
607.4691,607.7094,0.2403,16,D2H
608.6532,608.9316,0.2785,15,H2D
608.9345,609.2028,0.2683,16,H2D
609.9039,610.1424,0.2386,13,kernel
610.1349,612.7468,2.6119,15,kernel
610.1491,610.3895,0.2404,13,D2H
611.3622,611.6294,0.2672,13,H2D
612.6377,615.3031,2.6653,16,kernel
615.1872,615.4301,0.2429,14,kernel
615.4229,618.0363,2.6134,13,kernel
615.4407,615.6811,0.2404,14,D2H
616.4246,616.6867,0.2620,14,H2D
617.9248,618.1670,0.2421,15,kernel
618.1598,618.3525,0.1928,16,kernel
618.1715,618.4121,0.2406,15,D2H
618.3451,620.9634,2.6182,14,kernel
618.4166,618.6570,0.2404,16,D2H
619.5082,619.7730,0.2648,15,H2D
619.7758,620.0446,0.2689,16,H2D
620.8473,621.0901,0.2428,13,kernel
621.0823,623.6945,2.6122,15,kernel
621.0952,621.3358,0.2405,13,D2H
622.3770,622.6466,0.2696,13,H2D
623.5856,626.1744,2.5887,16,kernel
626.0668,626.2977,0.2309,14,kernel
626.2909,628.8071,2.5163,13,kernel
626.3014,626.5417,0.2403,14,D2H
627.0767,627.3383,0.2616,14,H2D
628.7038,628.9345,0.2307,15,kernel
628.9269,629.1128,0.1859,16,kernel
628.9363,629.1766,0.2403,15,D2H
629.1056,631.6286,2.5230,14,kernel
629.1812,629.4216,0.2404,16,D2H
630.5295,630.7950,0.2655,15,H2D
630.7981,631.0657,0.2676,16,H2D
631.5184,631.7482,0.2298,13,kernel
631.7412,634.2584,2.5172,15,kernel
631.7518,631.9922,0.2404,13,D2H
